treated	age	educ	black	married	nodegree	dwincl	re74	re75	re78	hisp	early_ra	sample
	52	15	0	1	0		0.0	0.0	0.0	0		2.0
	55	6	0	1	1		15374.366	13776.532	14305.871	0		2.0
	41	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	41	14	0	1	0		25862.322	15319.79	16342.178	0		2.0
	35	12	0	1	0		9067.486	9103.79	10923.3545	0		2.0
	49	12	0	1	0		0.0	0.0	0.0	0		2.0
	49	12	0	1	0		12754.827	25243.549	8708.243	0		2.0
	49	12	0	1	0		11737.968	17661.533	22765.855	0		2.0
	49	12	0	1	0		25862.322	14965.307	24521.395	0		2.0
	49	12	0	1	0		25862.322	25243.549	11387.361	0		2.0
	49	12	0	1	0		25862.322	23308.209	24635.18	0		2.0
	49	12	0	1	0		10930.749	24543.533	21489.1	0		2.0
	49	12	0	1	0		0.0	0.0	0.0	0		2.0
	49	12	0	1	0		19298.777	21340.645	14762.488	0		2.0
	49	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	49	12	0	1	0		24584.879	25243.549	25564.67	0		2.0
	52	14	0	1	0		12923.324	19673.855	25564.67	0		2.0
	52	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	52	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	52	13	0	1	0		25862.322	25243.549	0.0	0		2.0
	52	13	0	1	0		25862.322	25243.549	20221.21	0		2.0
	52	13	0	1	0		25862.322	25243.549	25564.67	0		2.0
	52	13	0	1	0		3136.7861	4090.8872	0.0	0		2.0
	52	13	0	1	0		0.0	0.0	16420.498	0		2.0
	52	13	0	1	0		0.0	0.0	0.0	0		2.0
	41	12	0	1	0		25654.639	25243.549	25564.67	0		2.0
	41	12	0	1	0		25862.322	14823.871	25564.67	0		2.0
	41	12	0	1	0		17172.973	23813.08	15189.552	0		2.0
	41	12	0	1	0		18133.014	16830.822	17496.283	0		2.0
	41	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	41	12	0	1	0		18044.848	16657.162	15517.606	0		2.0
	52	12	0	1	0		9051.8125	4978.887	0.0	0		2.0
	52	12	0	1	0		2645.0103	0.0	0.0	0		2.0
	52	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	52	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	52	12	0	1	0		15017.78	16610.613	19392.205	0		2.0
	52	12	0	1	0		25617.414	20080.258	20775.357	0		2.0
	52	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	52	12	0	1	0		25862.322	13368.339	25564.67	0		2.0
	45	18	0	1	0		25862.322	2762.4678	19529.635	0		2.0
	45	18	0	1	0		25862.322	25243.549	25564.67	0		2.0
	52	16	0	1	0		25862.322	25243.549	25564.67	1		2.0
	45	17	0	1	0		25862.322	25243.549	25564.67	0		2.0
	45	17	0	1	0		25862.322	4323.629	0.0	0		2.0
	52	8	0	1	1		0.0	0.0	0.0	0		2.0
	52	8	0	1	1		25862.322	25243.549	20407.404	0		2.0
	45	16	0	1	0		25862.322	25243.549	23342.17	0		2.0
	45	16	0	1	0		25158.945	25243.549	0.0	0		2.0
	49	4	0	1	1		9206.595	13948.403	20462.08	0		2.0
	41	12	0	1	0		8850.008	13307.468	13937.917	1		2.0
	45	14	0	1	0		12825.36	23283.145	25564.67	0		2.0
	45	14	0	1	0		12127.861	13133.807	17092.863	0		2.0
	45	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	45	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	45	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	45	12	0	1	0		24185.19	25243.549	0.0	0		2.0
	45	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	45	12	0	1	0		0.0	0.0	0.0	0		2.0
	45	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	45	12	0	1	0		25862.322	23349.387	25564.67	0		2.0
	45	12	0	1	0		0.0	0.0	0.0	0		2.0
	45	12	0	1	0		24290.99	25154.033	23569.738	0		2.0
	34	12	0	1	0		19827.78	10283.613	21761.002	0		2.0
	40	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	33	16	0	1	0		2121.886	2692.6453	175.84946	0		2.0
	40	15	0	1	0		15301.874	14850.726	20816.734	0		2.0
	40	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	40	12	0	1	0		19132.24	16578.387	25564.67	0		2.0
	40	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	40	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	40	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	40	10	0	1	1		11792.827	14131.017	1841.2473	0		2.0
	48	18	0	1	0		7025.9307	7435.2095	0.0	0		2.0
	48	18	0	1	0		25862.322	25243.549	25564.67	0		2.0
	48	17	0	1	0		25862.322	25243.549	25564.67	0		2.0
	54	18	0	1	0		25862.322	25243.549	24172.65	0		2.0
	54	18	0	1	0		25862.322	25243.549	25564.67	0		2.0
	48	16	0	1	0		18005.662	16587.338	19204.535	0		2.0
	48	16	0	1	0		18716.875	16524.678	20781.27	0		2.0
	48	16	0	1	0		25862.322	24488.033	25564.67	0		2.0
	48	16	0	1	0		25025.715	22615.355	23036.28	0		2.0
	48	16	0	1	0		2921.2668	0.0	323.62213	0		2.0
	48	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	40	7	0	1	1		0.0	0.0	1105.3395	0		2.0
	48	15	0	1	0		25862.322	25243.549	25564.67	0		2.0
	48	14	0	1	0		0.0	0.0	7236.4272	0		2.0
	54	16	0	1	0		25862.322	25243.549	4.43318	0		2.0
	54	16	0	1	0		24085.268	23426.371	20571.432	0		2.0
	48	14	0	1	0		9130.184	0.0	0.0	0		2.0
	48	14	0	1	0		0.0	0.0	0.0	0		2.0
	48	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	48	13	0	1	0		11334.358	884.4194	0.0	0		2.0
	48	13	0	1	0		0.0	0.0	0.0	0		2.0
	44	18	0	1	0		25862.322	25243.549	25564.67	0		2.0
	51	18	0	1	0		0.0	25241.758	23052.535	0		2.0
	51	18	0	1	0		25862.322	25243.549	25564.67	0		2.0
	54	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	54	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	54	14	0	1	0		24686.762	25243.549	25564.67	0		2.0
	54	14	0	1	0		25862.322	25243.549	19074.494	0		2.0
	54	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	54	14	0	1	0		25045.307	25243.549	21468.412	0		2.0
	54	14	0	1	0		0.0	0.0	0.0	0		2.0
	54	14	0	1	0		25862.322	25243.549	13363.081	0		2.0
	54	14	0	1	0		21943.79	17813.709	16993.855	0		2.0
	48	12	0	1	0		21988.852	22445.273	24805.12	0		2.0
	48	12	0	1	0		10873.931	15316.21	0.0	0		2.0
	48	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	48	12	0	1	0		25862.322	25243.549	3391.3826	0		2.0
	48	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	48	12	0	1	0		0.0	22744.258	25564.67	0		2.0
	48	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	48	12	0	1	0		14435.878	14054.032	13447.312	0		2.0
	48	12	0	1	0		13270.114	13959.1455	13111.868	0		2.0
	48	12	0	1	0		25862.322	24577.549	3660.3286	0		2.0
	48	12	0	1	0		18861.861	16990.162	8938.768	0		2.0
	48	10	0	1	1		23027.264	18458.227	20431.047	0		2.0
	51	17	0	1	0		0.0	0.0	0.0	0		2.0
	54	13	0	1	0		15390.041	22506.145	24317.469	0		2.0
	54	13	0	1	0		0.0	15762.0	25564.67	0		2.0
	54	13	0	1	0		25862.322	25243.549	25564.67	0		2.0
	54	13	0	1	0		25862.322	22803.338	25564.67	0		2.0
	54	11	0	1	1		7102.3423	2866.3064	19859.168	0		2.0
	44	16	0	1	0		25862.322	25243.549	0.0	0		2.0
	44	16	0	1	0		25862.322	13726.403	25564.67	0		2.0
	44	16	0	1	0		25860.363	25243.549	25564.67	0		2.0
	54	12	0	1	0		17431.598	4588.5967	10246.556	0		2.0
	51	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	51	16	0	1	0		13483.674	0.0	25564.67	0		2.0
	51	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	54	12	0	1	0		25862.322	25243.549	20037.973	0		2.0
	54	12	0	1	0		7768.4927	7392.2417	14434.434	0		2.0
	54	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	54	12	0	1	0		10940.546	10274.661	9899.29	0		2.0
	54	12	0	1	0		23622.879	20296.887	25564.67	0		2.0
	54	12	0	1	0		4563.1323	4398.8228	3913.02	0		2.0
	54	12	0	1	0		25862.322	12082.887	15483.619	0		2.0
	54	12	0	1	0		13111.413	20492.033	24932.203	0		2.0
	54	12	0	1	0		0.0	0.0	0.0	0		2.0
	54	12	0	1	0		18646.342	18861.049	20478.334	0		2.0
	54	12	0	1	0		22029.996	20887.693	18372.574	0		2.0
	54	12	0	1	0		22482.586	19571.807	0.0	0		2.0
	54	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	54	12	0	1	0		0.0	0.0	0.0	0		2.0
	54	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	54	12	0	1	0		0.0	0.0	0.0	0		2.0
	54	12	0	1	0		25862.322	21224.273	25564.67	0		2.0
	54	12	0	1	0		0.0	0.0	0.0	0		2.0
	54	12	0	1	0		18197.67	16540.791	15053.601	0		2.0
	54	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	54	12	0	1	0		22314.09	5861.516	12575.453	0		2.0
	54	12	0	1	0		0.0	0.0	0.0	0		2.0
	54	12	0	1	0		4069.3972	4805.2256	2903.7327	0		2.0
	54	12	0	1	0		18618.912	18288.145	5630.138	0		2.0
	54	12	0	1	0		18248.611	15341.274	15315.158	0		2.0
	54	12	0	1	0		20358.742	12675.483	25564.67	0		2.0
	54	12	0	1	0		24261.602	20296.887	23962.814	0		2.0
	54	12	0	1	0		0.0	0.0	0.0	0		2.0
	39	18	0	1	0		19273.307	17885.322	10115.038	0		2.0
	51	15	0	1	0		25862.322	25243.549	25564.67	0		2.0
	51	15	0	1	0		0.0	0.0	0.0	0		2.0
	54	9	0	1	1		23665.984	20291.516	21959.018	0		2.0
	54	16	0	1	0		25862.322	25243.549	25564.67	1		2.0
	55	12	0	0	0		6118.79	6237.484	5056.7803	0		2.0
	51	14	0	1	0		4032.1711	20774.902	724.086	0		2.0
	51	14	0	1	0		5574.1143	18340.064	13707.392	0		2.0
	54	8	0	1	1		14404.529	9390.242	0.0	0		2.0
	51	13	0	1	0		25862.322	25243.549	25564.67	0		2.0
	44	12	0	1	0		25862.322	19639.838	24599.715	0		2.0
	44	12	0	1	0		10270.477	16161.242	16169.284	0		2.0
	44	12	0	1	0		23844.277	5030.8066	0.0	0		2.0
	44	12	0	1	0		17241.549	16470.967	16402.766	0		2.0
	44	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	44	12	0	1	0		22602.102	20205.58	25564.67	0		2.0
	44	12	0	1	0		15188.236	15113.903	2661.3855	0		2.0
	44	12	0	1	0		24696.559	25243.549	25564.67	0		2.0
	44	12	0	1	0		9155.653	9930.919	18054.863	0		2.0
	44	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	48	5	0	1	1		25862.322	25243.549	25564.67	0		2.0
	44	10	0	1	1		5940.497	2739.1936	2167.825	0		2.0
	51	12	0	1	0		16024.843	4309.3066	11668.129	0		2.0
	51	12	0	1	0		21810.559	18069.727	19553.277	0		2.0
	51	12	0	1	0		5423.2505	10391.032	12108.491	0		2.0
	51	12	0	1	0		25862.322	22382.613	9682.064	0		2.0
	51	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	51	12	0	1	0		21996.688	24095.951	10757.85	0		2.0
	51	12	0	1	0		25742.807	25243.549	0.0	0		2.0
	51	12	0	1	0		23142.86	22053.193	18710.975	0		2.0
	51	12	0	1	0		2380.5093	0.0	0.0	0		2.0
	51	12	0	1	0		14392.774	15282.193	15989.002	0		2.0
	51	12	0	1	0		16067.947	13384.451	25564.67	0		2.0
	51	12	0	1	0		101.881874	0.0	0.0	0		2.0
	51	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	51	12	0	1	0		19353.637	19620.145	19820.746	0		2.0
	51	12	0	1	0		25862.322	25243.549	22335.838	0		2.0
	51	12	0	1	0		25862.322	25243.549	0.0	0		2.0
	51	12	0	1	0		22641.287	25243.549	25016.434	0		2.0
	51	12	0	1	0		25862.322	24343.016	23489.941	0		2.0
	51	12	0	1	0		21293.312	19215.533	24382.488	0		2.0
	51	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	51	12	0	1	0		0.0	0.0	0.0	0		2.0
	51	12	0	1	0		25615.455	25243.549	25564.67	0		2.0
	51	12	0	1	0		9610.204	14553.532	14403.401	0		2.0
	51	12	0	1	0		22848.969	22430.951	17265.758	0		2.0
	51	12	0	1	0		18675.73	17736.727	18716.885	0		2.0
	51	12	0	1	0		22302.334	22115.855	22477.7	0		2.0
	51	12	0	1	0		20292.127	20672.855	23924.393	0		2.0
	51	12	0	1	0		14847.324	12016.6455	22321.06	0		2.0
	51	10	0	1	1		25862.322	19817.08	4.43318	0		2.0
	50	16	1	1	0		11011.079	12184.936	14385.668	0		2.0
	39	14	0	1	0		20507.646	22004.855	23498.809	0		2.0
	54	5	0	1	1		0.0	0.0	0.0	0		2.0
	51	15	0	1	0		6353.9023	16526.467	22931.361	1		2.0
	39	12	0	1	0		1289.1975	0.0	1202.8694	0		2.0
	39	12	0	1	0		4960.864	14961.726	0.0	0		2.0
	39	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	39	12	0	1	0		13609.067	13717.451	9871.214	0		2.0
	39	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	39	12	0	1	0		0.0	0.0	0.0	0		2.0
	39	12	0	1	0		18769.775	19618.355	25564.67	0		2.0
	39	12	0	1	0		25862.322	23095.162	25564.67	0		2.0
	39	10	0	1	1		3797.059	19344.436	868.9032	0		2.0
	51	7	0	1	1		5964.0083	7437.0	12600.574	0		2.0
	16	10	0	0	1		156.74135	41.177418	7573.3486	0		2.0
	54	5	0	1	1		11959.364	7053.871	2682.0737	1		2.0
	16	9	0	0	1		0.0	0.0	0.0	0		2.0
	16	9	0	0	1		0.0	0.0	7443.3086	0		2.0
	16	9	0	0	1		0.0	0.0	911.7573	0		2.0
	54	0	0	1	1		20840.72	25243.549	25564.67	1		2.0
	38	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	43	18	0	1	0		25862.322	25243.549	25564.67	0		2.0
	47	16	0	1	0		12169.006	10990.79	8301.868	0		2.0
	47	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	47	16	0	1	0		7125.8535	0.0	11145.014	0		2.0
	47	16	0	1	0		19906.15	1588.0161	9764.817	0		2.0
	47	16	0	1	0		25862.322	25243.549	0.0	0		2.0
	17	11	0	0	1		0.0	0.0	8829.416	0		2.0
	17	11	0	0	1		4621.91	5492.7095	10635.198	0		2.0
	38	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	38	12	0	1	0		0.0	0.0	14793.5205	0		2.0
	38	12	0	1	0		24255.723	15844.3545	23556.44	0		2.0
	38	12	0	1	0		19104.81	18798.387	22898.852	0		2.0
	43	14	0	1	0		8869.601	12829.451	0.0	0		2.0
	43	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	47	13	0	1	0		21165.959	12833.032	25564.67	0		2.0
	47	13	0	1	0		25862.322	22298.467	0.0	0		2.0
	47	11	0	1	1		25862.322	25243.549	25564.67	0		2.0
	43	13	0	1	0		25862.322	25243.549	25564.67	0		2.0
	47	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	47	12	0	1	0		0.0	0.0	0.0	0		2.0
	47	12	0	1	0		25862.322	24665.273	25564.67	0		2.0
	47	12	0	1	0		23436.75	20962.887	20903.92	0		2.0
	47	12	0	1	0		0.0	4966.355	0.0	0		2.0
	47	12	0	1	0		8301.413	9581.807	10858.335	0		2.0
	47	12	0	1	0		0.0	0.0	0.0	0		2.0
	47	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	47	12	0	1	0		23131.104	23227.645	23432.31	0		2.0
	47	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	47	12	0	1	0		7864.497	15432.581	14221.641	0		2.0
	47	10	0	1	1		18187.873	13957.3545	15462.931	0		2.0
	43	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	43	12	0	1	0		16330.489	16963.307	22016.648	0		2.0
	43	12	0	1	0		22606.02	20816.08	0.0	0		2.0
	43	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	43	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	43	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	43	12	0	1	0		15584.008	14682.436	0.0	0		2.0
	43	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	43	12	0	1	0		0.0	0.0	0.0	0		2.0
	43	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	43	12	0	1	0		20448.867	18619.355	16136.774	0		2.0
	43	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	47	9	0	1	1		19978.645	19203.0	23970.203	0		2.0
	47	16	0	1	0		25397.975	24629.467	21731.447	1		2.0
	50	18	0	1	0		25862.322	25243.549	24648.479	0		2.0
	43	8	0	1	1		10587.878	12584.178	9463.361	0		2.0
	53	17	0	1	0		0.0	51.919353	588.1352	0		2.0
	50	17	0	1	0		0.0	0.0	0.0	0		2.0
	53	16	0	1	0		0.0	0.0	0.0	0		2.0
	53	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	53	16	0	1	0		25862.322	24604.402	25564.67	0		2.0
	53	16	0	1	0		25862.322	22309.209	22569.318	0		2.0
	53	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	53	16	0	1	0		25862.322	0.0	8827.938	0		2.0
	50	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	50	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	50	16	0	1	0		22986.117	23272.402	22588.53	0		2.0
	53	15	0	1	0		0.0	0.0	0.0	0		2.0
	53	15	0	1	0		25862.322	25243.549	25564.67	0		2.0
	53	15	0	1	0		0.0	0.0	0.0	0		2.0
	53	15	0	1	0		0.0	0.0	0.0	0		2.0
	18	12	0	0	0		3603.0916	200.51613	9331.844	0		2.0
	18	12	0	0	0		775.8696	2597.758	12220.799	0		2.0
	18	12	0	0	0		1244.1344	9023.226	25564.67	0		2.0
	18	12	0	0	0		3965.556	5843.613	12625.696	0		2.0
	50	15	0	1	0		23089.959	23191.838	9620.0	0		2.0
	50	15	0	1	0		0.0	0.0	0.0	0		2.0
	53	14	0	1	0		4559.214	11293.3545	3669.195	0		2.0
	53	14	0	1	0		25862.322	25243.549	23989.414	0		2.0
	50	14	0	1	0		24040.203	25243.549	16859.383	0		2.0
	50	14	0	1	0		25862.322	14650.21	25564.67	0		2.0
	50	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	50	14	0	1	0		22525.69	14404.936	23188.486	0		2.0
	53	13	0	1	0		25862.322	25243.549	24995.744	0		2.0
	53	13	0	1	0		25862.322	25243.549	25564.67	0		2.0
	53	13	0	1	0		25862.322	25243.549	25564.67	0		2.0
	53	13	0	1	0		25862.322	19109.902	25564.67	0		2.0
	53	13	0	1	0		25862.322	25243.549	25564.67	0		2.0
	53	11	0	1	1		15564.415	14657.371	4112.513	0		2.0
	53	11	0	1	1		18021.336	17412.678	0.0	0		2.0
	37	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	50	13	0	1	0		14694.501	12491.081	21416.691	0		2.0
	53	12	0	1	0		17135.748	16773.533	0.0	0		2.0
	53	12	0	1	0		22120.123	22511.516	0.0	0		2.0
	53	12	0	1	0		0.0	0.0	0.0	0		2.0
	53	12	0	1	0		16904.555	17296.307	20187.223	0		2.0
	53	12	0	1	0		15495.841	19319.371	19204.535	0		2.0
	53	12	0	1	0		3526.6802	7295.5645	2860.8787	0		2.0
	53	12	0	1	0		15299.914	25243.549	25564.67	0		2.0
	53	12	0	1	0		24451.65	25243.549	25564.67	0		2.0
	53	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	53	12	0	1	0		21747.861	19219.113	15346.19	0		2.0
	53	12	0	1	0		2789.9958	6266.129	25564.67	0		2.0
	53	12	0	1	0		25862.322	20663.902	25564.67	0		2.0
	53	12	0	1	0		17304.244	22876.742	24428.299	0		2.0
	53	12	0	1	0		21326.62	20816.08	19800.059	0		2.0
	53	12	0	1	0		25862.322	25243.549	0.0	0		2.0
	53	12	0	1	0		25237.316	25243.549	25564.67	0		2.0
	53	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	53	12	0	1	0		19361.475	19224.484	21778.734	0		2.0
	53	12	0	1	0		25862.322	25243.549	23646.58	0		2.0
	53	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	53	12	0	1	0		21775.291	20241.387	19897.588	0		2.0
	53	10	0	1	1		15356.733	9304.307	19680.363	0		2.0
	50	12	0	1	0		0.0	0.0	0.0	0		2.0
	50	12	0	1	0		1798.6069	6224.9517	17289.4	0		2.0
	50	12	0	1	0		0.0	76.98387	124.129036	0		2.0
	50	12	0	1	0		24669.129	24550.693	25564.67	0		2.0
	50	12	0	1	0		25862.322	0.0	13021.727	0		2.0
	50	12	0	1	0		10693.678	22346.807	25564.67	0		2.0
	50	12	0	1	0		25492.02	25243.549	23402.756	0		2.0
	50	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	50	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	50	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	50	12	0	1	0		23315.275	25243.549	24703.154	0		2.0
	50	12	0	1	0		20166.732	14931.29	7180.2734	0		2.0
	50	12	0	1	0		14955.084	13821.29	16453.008	0		2.0
	50	12	0	1	0		21334.457	22214.322	25437.586	0		2.0
	50	12	0	1	0		23419.115	25146.871	25564.67	0		2.0
	50	12	0	1	0		25713.418	25243.549	25564.67	0		2.0
	50	12	0	1	0		17245.467	16735.936	7301.447	0		2.0
	53	9	0	1	1		22537.445	19845.727	14005.893	0		2.0
	53	9	0	1	1		23503.365	20814.291	23795.83	0		2.0
	37	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	50	9	0	1	1		17656.912	17731.355	21212.766	0		2.0
	50	9	0	1	1		4639.544	5850.7744	4524.799	0		2.0
	53	8	0	1	1		25862.322	22891.064	25564.67	0		2.0
	53	8	0	1	1		17811.695	18041.08	4004.639	0		2.0
	53	8	0	1	1		17304.244	16066.3545	11418.394	0		2.0
	50	8	0	1	1		25862.322	12122.274	25564.67	0		2.0
	50	8	0	1	1		0.0	0.0	0.0	0		2.0
	50	8	0	1	1		14140.028	10922.758	3313.063	0		2.0
	54	12	0	0	0		0.0	0.0	0.0	0		2.0
	54	12	0	0	0		23091.918	21464.178	20898.01	0		2.0
	53	7	0	1	1		164.57841	250.64516	0.0	0		2.0
	53	7	0	1	1		7364.884	9597.919	257.12442	0		2.0
	37	12	0	1	0		0.0	0.0	0.0	0		2.0
	37	12	0	1	0		17214.117	16759.209	23052.535	0		2.0
	50	7	0	1	1		20325.434	20692.549	22060.98	0		2.0
	50	7	0	1	1		25476.346	22674.436	24109.11	0		2.0
	19	13	0	0	0		0.0	0.0	3468.2244	0		2.0
	19	13	0	0	0		0.0	1108.2097	5962.627	0		2.0
	19	13	0	0	0		5711.2627	2613.8708	5986.2705	0		2.0
	19	12	0	0	0		336.9939	2518.984	7118.209	0		2.0
	50	6	0	1	1		25862.322	25243.549	25564.67	0		2.0
	42	18	0	1	0		15993.495	155.75807	17171.184	0		2.0
	42	18	0	1	0		1173.6008	0.0	0.0	0		2.0
	54	8	0	0	1		0.0	0.0	0.0	0		2.0
	42	17	0	1	0		3757.8738	7046.7095	11280.965	0		2.0
	42	17	0	1	0		25862.322	25243.549	25564.67	0		2.0
	53	3	0	1	1		21399.111	18730.355	19621.254	0		2.0
	46	18	0	1	0		1273.5234	268.5484	0.0	0		2.0
	31	12	0	0	0		0.0	0.0	0.0	0		2.0
	42	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	46	17	0	1	0		25862.322	25243.549	25564.67	0		2.0
	42	11	0	1	1		21787.047	14265.29	15491.008	0		2.0
	42	13	0	1	0		10295.947	13925.129	13240.43	0		2.0
	42	13	0	1	0		0.0	0.0	0.0	0		2.0
	19	12	0	0	0		0.0	0.0	18573.545	1		2.0
	46	16	0	1	0		25862.322	25243.549	25564.67	0		2.0
	42	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	42	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	42	12	0	1	0		20742.758	21388.984	25564.67	0		2.0
	42	12	0	1	0		0.0	6353.855	15885.561	0		2.0
	42	12	0	1	0		20629.121	17278.402	25564.67	0		2.0
	42	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	42	12	0	1	0		25862.322	25243.549	16531.328	0		2.0
	42	12	0	1	0		21473.564	22060.355	23426.398	0		2.0
	42	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	42	12	0	1	0		16871.246	12449.903	0.0	0		2.0
	42	12	0	1	0		1559.5764	0.0	0.0	0		2.0
	42	12	0	1	0		21800.762	0.0	0.0	0		2.0
	42	12	0	1	0		25862.322	21829.402	25564.67	0		2.0
	42	12	0	1	0		18850.105	23311.791	21131.49	0		2.0
	42	12	0	1	0		21438.297	22148.08	22007.781	0		2.0
	20	12	0	0	0		2106.212	5012.9033	11821.8125	0		2.0
	20	12	0	0	0		0.0	0.0	0.0	0		2.0
	20	12	0	0	0		7543.1772	8826.29	13767.979	0		2.0
	42	10	0	1	1		25862.322	0.0	3698.7495	0		2.0
	46	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	46	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	46	14	0	1	0		25862.322	25243.549	25564.67	0		2.0
	46	14	0	1	0		0.0	0.0	0.0	0		2.0
	46	14	0	1	0		22986.117	15309.049	0.0	0		2.0
	42	8	0	1	1		20264.697	18893.273	9781.072	0		2.0
	46	13	0	1	0		25862.322	25243.549	25564.67	0		2.0
	46	13	0	1	0		24524.143	24339.436	25564.67	0		2.0
	36	14	0	1	0		25862.322	21041.662	25564.67	0		2.0
	36	14	0	1	0		22723.576	25243.549	0.0	0		2.0
	21	14	0	0	0		7400.151	4909.0645	10847.991	0		2.0
	46	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	46	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	46	12	0	1	0		21448.094	20261.08	25372.564	0		2.0
	46	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	46	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	46	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	46	12	0	1	0		25862.322	25243.549	20190.178	0		2.0
	46	12	0	1	0		25862.322	25243.549	25010.521	0		2.0
	46	12	0	1	0		10184.269	11597.71	12121.791	0		2.0
	46	12	0	1	0		0.0	0.0	0.0	0		2.0
	46	12	0	1	0		25860.363	25241.758	25564.67	0		2.0
	46	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	46	12	0	1	0		0.0	0.0	0.0	0		2.0
	46	12	0	1	0		25862.322	25243.549	0.0	0		2.0
	46	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	46	12	0	1	0		987.47046	15697.549	2419.0383	0		2.0
	46	12	0	1	0		25862.322	13205.419	24796.252	0		2.0
	46	12	0	1	0		2641.0916	1951.4517	2739.705	0		2.0
	46	12	0	1	0		25862.322	25243.549	25564.67	0		2.0
	46	12	0	1	0		18256.447	11934.29	14138.888	0		2.0
